schid,state,school_name,clean_name,skipped,condition1,condition2,condition3,condition4,condition5
180345002464,Indiana,New Tech Institute,New Technology Institute,,contains ' Tech '
180348000491,Indiana,Fairfield Jr-Sr High School,Fairfield Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180012102540,Indiana,Thurgood Marshall Leadership Acad,Thurgood Marshall Leadership Academy,,ends with 'Acad'
180363000566,Indiana,Washington Center Elementary Sch,Washington Center Elementary School,,ends with 'Sch'
180363000572,Indiana,Willard Shambaugh Elementary Sch,Willard Shambaugh Elementary School,,ends with 'Sch'
BB181128,Indiana,Concordia Lutheran Church-Schl,Concordia Lutheran Church-School,,ends with 'Schl'
180366002423,Indiana,Blue Ridge Primary Elementary Sch,Blue Ridge Primary Elementary School,,ends with 'Sch'
180375002113,Indiana,Thompson Crossing Elementary Sch,Thompson Crossing Elementary School,,ends with 'Sch'
180375000598,Indiana,Franklin Township Middle Sch West,Franklin Township Middle School West,,contains ' Sch '
180375002436,Indiana,Franklin Township Middle Schl East,Franklin Township Middle  School East,,contains ' Schl '
180004602162,Indiana,21St Century Charter Sch Of Gary,21St Century Charter School Of Gary,,contains ' Sch '
180387000613,Indiana,Benjamin Banneker Achievement Ctr,Benjamin Banneker Achievement Center,,ends with 'Ctr'
180387000620,Indiana,Frankie W Mccullough Acad For Girl,Frankie W Mccullough Academy For Girl,,contains ' Acad '
180387002096,Indiana,Jacques Marquette Elem School,Jacques Marquette Elementary School,,contains ' Elem '
180387002102,Indiana,Glen Park Acad For Excel In Lrn,Glen Park Academy For Excel In Lrn,,contains ' Acad '
180387002104,Indiana,Daniel Hale Williams Elem Sch,Daniel Hale Williams Elementary School,,ends with 'Sch',contains ' Elem '
180394000667,Indiana,Jonathan Jennings Elementary Sch,Jonathan Jennings Elementary School,,ends with 'Sch'
00421914,Indiana,Our Lady Of Providence Jr-Sr High School,Our Lady Of Providence Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180411000711,Indiana,Greenwood Northeast Elementary Sch,Greenwood Northeast Elementary School,,ends with 'Sch'
180411000713,Indiana,V O Isom Central Elem School,V O Isom Central Elementary School,,contains ' Elem '
180432000731,Indiana,Benjamin Franklin Elementary Sch,Benjamin Franklin Elementary School,,ends with 'Sch'
180432000751,Indiana,Washington Irving Elementary Sch,Washington Irving Elementary School,,ends with 'Sch'
180008202466,Indiana,Hammond Academy Of Science & Tech,Hammond Academy Of Science & Technology,,ends with 'Tech'
180432000735,Indiana,George Rogers Clark Md/Hs,George Rogers Clark Md/High School,,ends with 'Hs'
180003302144,Indiana,Se Neighborhood Sch Of Excellence,Se Neighborhood School Of Excellence,,contains ' Sch '
180477000811,Indiana,Charles Warren Fairbanks Sch 105,Charles Warren Fairbanks School 105,,contains ' Sch '
180477000867,Indiana,Louis B Russell Jr School 48,Louis B Russell Junior School 48,,contains ' Jr '
180477000901,Indiana,Ips/ Butler University Lab Sch 60,Ips/ Butler University Lab School 60,,contains ' Sch '
180477002526,Indiana,George Washington Comm Middle Sch,George Washington Comm Middle School,,ends with 'Sch'
180477002530,Indiana,Broad Ripple Mgnt Jr Hs-Prfm Arts,Broad Ripple Mgnt Junior Hs-Prfm Arts,,contains ' Jr '
180004502137,Indiana,Charles A Tindley Accelerated Sch,Charles A Tindley Accelerated School,,ends with 'Sch'
180006402408,Indiana,Indianapolis Metropolitan High Sch,Indianapolis Metropolitan High School,,ends with 'Sch'
180477000815,Indiana,Crispus Attucks Medical Magnet Hs,Crispus Attucks Medical Magnet High School,,ends with 'Hs'
180477001446,Indiana,George Washington Community Hs,George Washington Community High School,,ends with 'Hs'
180498000913,Indiana,General Shanks Elem School,General Shanks Elementary School,,contains ' Elem '
180528001412,Indiana,Kankakee Valley Intermediate Sch,Kankakee Valley Intermediate School,,ends with 'Sch'
00423944,Indiana,Central Catholic Jr Sr High School,Central Catholic Junior Senior High School,,contains ' Jr ',contains ' Sr '
180540000975,Indiana,Lafayette Tecumseh Jr High School,Lafayette Tecumseh Junior High School,,contains ' Jr '
180546000993,Indiana,Longfellow New Tech Elementary Sch,Longfellow New Technology Elementary School,,ends with 'Sch',contains ' Tech '
180546002316,Indiana,Hosford Park New Tech Elementary,Hosford Park New Technology Elementary,,contains ' Tech '
180546000992,Indiana,Lake Ridge New Tech Middle School,Lake Ridge New Technology Middle School,,contains ' Tech '
180546000989,Indiana,Calumet New Tech High School,Calumet New Technology High School,,contains ' Tech '
180558001014,Indiana,Kingsford Heights Elementary Sch,Kingsford Heights Elementary School,,ends with 'Sch'
180567001032,Indiana,Mary Evelyn Castle Elementary Sch,Mary Evelyn Castle Elementary School,,ends with 'Sch'
180608001073,Indiana,Seeger Memorial Jr-Sr High School,Seeger Memorial Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180612001091,Indiana,Madison Consolidated Jr High Sch,Madison Consolidated Junior High School,,ends with 'Sch',contains ' Jr '
A1301401,Indiana,Pope John Xxiii Elementary School,Pope John XXIII Elementary School,,contains ' Xxiii '
00421481,Indiana,Shawe Memorial Jr-Sr High School,Shawe Memorial Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180627001103,Indiana,Manchester Jr-Sr High School,Manchester Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180639001110,Indiana,Frances Slocum Elem School,Frances Slocum Elementary School,,contains ' Elem '
180639001113,Indiana,John W Kendall Elem School,John W Kendall Elementary School,,contains ' Elem '
180639001112,Indiana,John L Mcculloch Junior High Sch,John L Mcculloch Junior High School,,ends with 'Sch'
180012302560,Indiana,Inspire Academy - A Sch Of Inquiry,Inspire Academy - A School Of Inquiry,,contains ' Sch '
180744001286,Indiana,James Whitcomb Riley Elem School,James Whitcomb Riley Elementary School,,contains ' Elem '
180780001328,Indiana,North Judson-San Pierre Elem Sch,North Judson-San Pierre Elementary School,,ends with 'Sch',contains ' Elem '
180780001330,Indiana,N Judson-San Pierre Jr Sr High Sch,N Judson-San Pierre Junior Senior High School,,ends with 'Sch',contains ' Jr ',contains ' Sr '
180792001363,Indiana,North Newton Jr-Sr High School,North Newton Junior-Senior High School,,contains ' Jr ',contains ' Sr '
180876001448,Indiana,Mary Frank Harris Elementary Sch,Mary Frank Harris Elementary School,,ends with 'Sch'
A0901521,Indiana,St Pius X Catholic School,St Pius X Catholic School,,contains ' X '
180882001457,Indiana,Douglas Macarthur Elementary Sch,Douglas Macarthur Elementary School,,ends with 'Sch'
180894001491,Indiana,Pioneer Jr-Sr High School,Pioneer Junior-Senior High School,,contains ' Jr ',contains ' Sr '
00421801,Indiana,St John Paul Ii Catholic School,St John Paul II Catholic School,,contains ' Ii '
180937001531,Indiana,Henryville Jr & Sr High School,Henryville Junior & Senior High School,,contains ' Jr ',contains ' Sr '
180017802602,Indiana,Higher Institute Of Arts & Tech,Higher Institute Of Arts & Technology,,ends with 'Tech'
181014001632,Indiana,Thomas A Hendricks Elementary Sch,Thomas A Hendricks Elementary School,,ends with 'Sch'
181014001631,Indiana,Shelbyville Sr High School,Shelbyville Senior High School,,contains ' Sr '
181064001745,Indiana,Forest Park Jr-Sr High School,Forest Park Junior-Senior High School,,contains ' Jr ',contains ' Sr '
181065000133,Indiana,Hamilton Se Int And Jr High Sch,Hamilton Se Int And Junior High School,,ends with 'Sch',contains ' Jr '
181065002168,Indiana,Cumberland Road Elem School,Cumberland Road Elementary School,,contains ' Elem '
181065001752,Indiana,Hamilton Southeastern Hs,Hamilton Southeastern High School,,ends with 'Hs'
181090002287,Indiana,Riverton Parke Jr-Sr High School,Riverton Parke Junior-Senior High School,,contains ' Jr ',contains ' Sr '
181092001782,Indiana,Frank H Wheeler Elementary Sch 4,Frank H Wheeler Elementary School 4,,contains ' Sch '
181092001783,Indiana,James A Allison Elementary Sch 3,James A Allison Elementary School 3,,contains ' Sch '
181143001846,Indiana,Tri-County Jr/Sr High School,Tri-County Junior/Senior High School,,contains ' Jr ',contains ' Sr '
181146002360,Indiana,Three Creeks Elem School,Three Creeks Elementary School,,contains ' Elem '
181191001879,Indiana,Laville Jr-Sr High School,Laville Junior-Senior High School,,contains ' Jr ',contains ' Sr '
181209001894,Indiana,Benjamin Franklin Elem School,Benjamin Franklin Elementary School,,contains ' Elem '
181209001899,Indiana,Sugar Creek Consolidated Elem Sch,Sugar Creek Consolidated Elementary School,,ends with 'Sch',contains ' Elem '
181209002172,Indiana,Adelaide De Vaney Elementary Sch,Adelaide De Vaney Elementary School,,ends with 'Sch'
181212001926,Indiana,Benjamin Franklin Elementary Sch,Benjamin Franklin Elementary School,,ends with 'Sch'
181212001929,Indiana,James Whitcomb Riley Elem Sch,James Whitcomb Riley Elementary School,,ends with 'Sch',contains ' Elem '
181212001932,Indiana,Tecumseh-Harrison Elementary Sch,Tecumseh-Harrison Elementary School,,ends with 'Sch'
01605537,Indiana,Rivet Jr Sr High School,Rivet Junior Senior High School,,contains ' Jr ',contains ' Sr '
A9701529,Indiana,Lakeview Jr-Sr Sw In Regional Youth Vlg/Hs,Lakeview Junior-Senior Sw In Regional Youth Vlg/High School,,ends with 'Hs',contains ' Jr ',contains ' Sr '
180008102458,Indiana,Hoosier Acad Virtual Charter Sch,Hoosier Academy Virtual Charter School,,ends with 'Sch',contains ' Acad '
00421823,Indiana,St Pius X Catholic School,St Pius X Catholic School,,contains ' X '
181287002048,Indiana,West Lafayette Jr/Sr High School,West Lafayette Junior/Senior High School,,contains ' Jr ',contains ' Sr '
181288002050,Indiana,Frankton Jr-Sr High School,Frankton Junior-Senior High School,,contains ' Jr ',contains ' Sr '
181288002328,Indiana,Lapel Sr High School,Lapel Senior High School,,contains ' Sr '
190002600618,Iowa,South Obrien Elem Sch Primghar Center,South Obrien Elementary School Primghar Center,,contains ' Sch ',contains ' Elem '
190575000176,Iowa,North Iowa Elem Buffalo Center,North Iowa Elementary Buffalo Center,,contains ' Elem '
A0501661,Iowa,Burlington Notre Dame Jr/Sr High School,Burlington Notre Dame Junior/Senior High School,,contains ' Jr ',contains ' Sr '
00457394,Iowa,St Pius X Elementary School,St Pius X Elementary School,,contains ' X '
190708000320,Iowa,Charles City Middle Sch.,Charles City Middle School.,,contains ' Sch '
191545000478,Iowa,Beaver Creek Elem School,Beaver Creek Elementary School,,contains ' Elem '
191872000372,Iowa,Franklin Elementary Sch,Franklin Elementary School,,ends with 'Sch'
191914001130,Iowa,Mid-Prairie East Elem. School,Mid-Prairie East Elementary. School,,contains ' Elem '
191914001134,Iowa,Mid-Prairie West Elem. School,Mid-Prairie West Elementary. School,,contains ' Elem '
192311001366,Iowa,Riverdale Heights Elem School,Riverdale Heights Elementary School,,contains ' Elem '
192466001415,Iowa,Rock Valley Jr-Sr High School,Rock Valley Junior-Senior High School,,contains ' Jr ',contains ' Sr '
192739000847,Iowa,St Lake/Ia Cntrl/Buena Vista Early College Hs,St Lake/Ia Cntrl/Buena Vista Early College High School,,ends with 'Hs'
00458343,Iowa,St Pius X School,St Pius X School,,contains ' X '
193051002116,Iowa,Waukee South Ms,Waukee South Middle School,,ends with 'Ms'
193168001845,Iowa,Williamsburg Jr-Sr High School,Williamsburg Junior-Senior High School,,contains ' Jr ',contains ' Sr '
200000401708,Kansas,Rock Creek Jr/Sr High School,Rock Creek Junior/Senior High School,,contains ' Jr ',contains ' Sr '
200345001243,Kansas,I X L Elem,I X L Elem,,contains ' X '
200387000410,Kansas,Beloit Jr-Sr High,Beloit Junior-Senior High,,contains ' Jr ',contains ' Sr '
200474001125,Kansas,Cherryvale Sr / Middle School,Cherryvale Senior / Middle School,,contains ' Sr '
200546001598,Kansas,Derby Middle Sch,Derby Middle School,,ends with 'Sch'
200618000149,Kansas,Fort Scott Sr High,Fort Scott Senior High,,contains ' Sr '
200633000049,Kansas,Patton Jr High,Patton Junior High,,contains ' Jr '
200639001207,Kansas,Bernadine Sitts Intermediate Ctr,Bernadine Sitts Intermediate Center,,ends with 'Ctr'
200639001227,Kansas,Charles O Stones Intermediate Ctr,Charles O Stones Intermediate Center,,ends with 'Ctr'
200696000561,Kansas,Yoder Charter Elem School,Yoder Charter Elementary School,,contains ' Elem '
200735000756,Kansas,Holcomb Elem 3-5,Holcomb Elementary 3-5,,contains ' Elem '
00489655,Kansas,Trinity Catholic Jr/Sr High School,Trinity Catholic Junior/Senior High School,,contains ' Jr ',contains ' Sr '
200765001121,Kansas,Independence Sr High,Independence Senior High,,contains ' Sr '
200789001267,Kansas,Junction City Sr High,Junction City Senior High,,contains ' Sr '
200797000590,Kansas,Rossville Jr.-Sr. High School,Rossville Junior.-Senior. High School,,contains ' Jr ',contains ' Sr '
200843001157,Kansas,Leavenworth Sr High,Leavenworth Senior High,,contains ' Sr '
200873001286,Kansas,Liberal Sr High,Liberal Senior High,,contains ' Sr '
200914000385,Kansas,Maize Sr High,Maize Senior High,,contains ' Sr '
200918000938,Kansas,Frank V Bergman Elem,Frank V Bergman Elem,,contains ' V '
200984000372,Kansas,Mulvane Elem W D Munson,Mulvane Elementary W D Munson,,contains ' Elem '
200996000796,Kansas,Newton Sr High,Newton Senior High,,contains ' Sr '
00488618,Kansas,St Thomas Aquinas Hs,St Thomas Aquinas High School,,ends with 'Hs'
201014000040,Kansas,Olathe East Sr High,Olathe East Senior High,,contains ' Sr '
201014000137,Kansas,Olathe North Sr High,Olathe North Senior High,,contains ' Sr '
201014001602,Kansas,Olathe South Sr High,Olathe South Senior High,,contains ' Sr '
00489611,Kansas,St Marys Colgan Jr/Sr High School,St Marys Colgan Junior/Senior High School,,contains ' Jr ',contains ' Sr '
201108000386,Kansas,Andale Elem-Middle,Andale Elementary-Middle,,contains ' Elem '
00489043,Kansas,John Paul Ii Catholic School,John Paul II Catholic School,,contains ' Ii '
201299000282,Kansas,Hyde Intl Studies/Commun Elem Magnet,Hyde International Studies/Commun Elementary Magnet,,contains ' Elem ',contains ' Intl '
201299000300,Kansas,Mclean Science/Tech Magnet Elem,Mclean Science/Technology Magnet Elem,,contains ' Tech '
210115002024,Kentucky,Martin Luther King Jr. Elementary School,Martin Luther King Junior. Elementary School,,contains ' Jr '
210120002389,Kentucky,Rev. Henry E. Baker Sr. Interm. School,Rev. Henry E. Baker Senior. Interm. School,,contains ' Sr '
210120002402,Kentucky,Robert D. Campbell Jr. High,Robert D. Campbell Junior. High,,contains ' Jr '
210186000372,Kentucky,Madeline M Breckinridge Elem School,Madeline M Breckinridge Elementary School,,contains ' Elem '
210186000373,Kentucky,Maxwell Spanish Immersion Elem School,Maxwell Spanish Immersion Elementary School,,contains ' Elem '
A1101112,Kentucky,John Paul Ii Academy,John Paul II Academy,,contains ' Ii '
00515632,Kentucky,St Pius X Elementary School,St Pius X Elementary School,,contains ' X '
220027000128,Louisiana,R. V. Kerr Elementary School,R. V. Kerr Elementary School,,contains ' V '
220030000177,Louisiana,Mooretown Elementary Professional Develop. Ctr.,Mooretown Elementary Professional Develop. Center.,,contains ' Ctr '
220033000250,Louisiana,John J. Johnson Ii Elementary School,John J. Johnson II Elementary School,,contains ' Ii '
220045000308,Louisiana,Haynesville Jr./Sr. High School,Haynesville Junior./Senior. High School,,contains ' Jr ',contains ' Sr '
02029108,Louisiana,Martin Luther King Jr Christian Academy,Martin Luther King Junior Christian Academy,,contains ' Jr '
220054000429,Louisiana,B. R. Foreign Language Acad. Immersion Magnet,B. R. Foreign Language Academy. Immersion Magnet,,contains ' Acad '
220054002316,Louisiana,Inspire Charter Academy (Natl. Heritage Acad.),Inspire Charter Academy (Natl. Heritage Academy.),,contains ' Acad '
220084000647,Louisiana,Walter Schneckenburger Elem School,Walter Schneckenburger Elementary School,,contains ' Elem '
220084001812,Louisiana,Lucille Cherbonnier/Norbert Rillieux Elem. School,Lucille Cherbonnier/Norbert Rillieux Elementary. School,,contains ' Elem '
220084001882,Louisiana,Leo E. Kerner Jr. Elementary School,Leo E. Kerner Junior. Elementary School,,contains ' Jr '
220108000798,Louisiana,Roy Neal Shelling Sr. Elementary,Roy Neal Shelling Senior. Elementary,,contains ' Sr '
220111000804,Louisiana,Henry V. Adams Elementary School,Henry V. Adams Elementary School,,contains ' V '
220111000813,Louisiana,Delta Jr. High School,Delta Junior. High School,,contains ' Jr '
220114001404,Louisiana,Frankie Ray Jackson Sr. Technical Center,Frankie Ray Jackson Senior. Technical Center,,contains ' Sr '
220114000101,Louisiana,Lakeview Jr./Sr. High School,Lakeview Junior./Senior. High School,,contains ' Jr ',contains ' Sr '
220114001616,Louisiana,Natchitoches Jr. High School,Natchitoches Junior. High School,,contains ' Jr '
220021700414,Louisiana,Dr. Martin Luther King Charter School For Sci/Tech,Dr. Martin Luther King Charter School For Science/Technology,,ends with 'Tech',contains ' Sci '
220023600853,Louisiana,Martin Behrman Charter Acad Of Creative Arts & Sci,Martin Behrman Charter Academy Of Creative Arts & Science,,ends with 'Sci',contains ' Acad '
220117001938,Louisiana,Benjamin Franklin Elem. Math And Science,Benjamin Franklin Elementary. Math And Science,,contains ' Elem '
220028002430,Louisiana,Einstein Charter Middle Sch At Sarah Towles Reed,Einstein Charter Middle School At Sarah Towles Reed,,contains ' Sch '
220023702068,Louisiana,Abramson Sci Academy,Abramson Science Academy,,contains ' Sci '
220026102277,Louisiana,Lake Area New Tech Early College High School,Lake Area New Technology Early College High School,,contains ' Tech '
220028100234,Louisiana,New Orleans Charter Science And Mathematics Hs,New Orleans Charter Science And Mathematics High School,,ends with 'Hs'
220129001041,Louisiana,J.I. Barron Sr. Elementary School,J.I. Barron Senior. Elementary School,,contains ' Sr '
220141001533,Louisiana,W. Smith Jr. Elementary School,W. Smith Junior. Elementary School,,contains ' Jr '
220153000430,Louisiana,Garyville/Mt. Airy Math & Science Magnet Schl.,Garyville/Mt. Airy Math & Science Magnet .School.,,contains ' Schl '
X1920275,Louisiana,Pope John Paul Ii Catholic High School,Pope John Paul II Catholic High School,,contains ' Ii '
220180001391,Louisiana,Forked Island/E. Broussard Elem School,Forked Island/E. Broussard Elementary School,,contains ' Elem '
230261000018,Maine,Sherwood Heights Elementary Sch,Sherwood Heights Elementary School,,ends with 'Sch'
230732000194,Maine,Governor James B Longley Elem Sch,Governor James B Longley Elementary School,,ends with 'Sch',contains ' Elem '
230732000196,Maine,Thomas J Mcmahon Elementary Sch,Thomas J Mcmahon Elementary School,,ends with 'Sch'
230993000272,Maine,Harrison Lyseth Elem School,Harrison Lyseth Elementary School,,contains ' Elem '
230993000273,Maine,Howard C Reiche Community Sch,Howard C Reiche Community School,,ends with 'Sch'
231481223141,Maine,Baxter Academy For Tech & Sciences,Baxter Academy For Technology & Sciences,,contains ' Tech '
BB161243,Maryland,Annapolis Area Christian Schl,Annapolis Area Christian School,,ends with 'Schl'
240009000184,Maryland,Dallas F. Nicholas Sr. Elementary,Dallas F. Nicholas Senior. Elementary,,contains ' Sr '
240009000187,Maryland,Dr. Bernard Harris Sr. Elementary,Dr. Bernard Harris Senior. Elementary,,contains ' Sr '
240009000188,Maryland,Dr. Martin Luther King Jr. Elementary,Dr. Martin Luther King Junior. Elementary,,contains ' Jr '
00578648,Maryland,St Pius X School,St Pius X School,,contains ' X '
BB181393,Maryland,St Pius X Church,St Pius X Church,,contains ' X '
A1771162,Maryland,Trinity Lutheran Christian School & Early Lrng Ctr,Trinity Lutheran Christian School & Early Lrng Center,,ends with 'Ctr'
240048000868,Maryland,Lucy V. Barnsley Elementary,Lucy V. Barnsley Elementary,,contains ' V '
240048001673,Maryland,William B. Gibbs Jr.,William B. Gibbs Junior.,,contains ' Jr '
A0901725,Maryland,Rochambeau-The French Intl School,Rochambeau-The French International School,,contains ' Intl '
BB170203,Maryland,St Andrew'S Episcopal Day Schl,St Andrew'S Episcopal Day School,,ends with 'Schl'
K9302728,Maryland,The Lourie Ctr School Of The Reginald S Lourie,The Lourie Center School Of The Reginald S Lourie,,contains ' Ctr '
240048001417,Maryland,Martin Luther King Jr. Middle,Martin Luther King Junior. Middle,,contains ' Jr '
01605093,Maryland,St Pius X School,St Pius X School,,contains ' X '
240051001137,Maryland,Judge Sylvania W. Woods Sr. Elementary,Judge Sylvania W. Woods Senior. Elementary,,contains ' Sr '
240051001101,Maryland,Martin Luther King Jr. Middle,Martin Luther King Junior. Middle,,contains ' Jr '
240051001542,Maryland,Dr. Henry A. Wise Jr. High,Dr. Henry A. Wise Junior. High,,contains ' Jr '
01651186,Maryland,Leonard Hall Jr Naval Academy,Leonard Hall Junior Naval Academy,,contains ' Jr '
00600551,Massachusetts,St John Paul Ii Catholic Academy Mattapan Camp,St John Paul II Catholic Academy Mattapan Camp,,contains ' Ii '
00601001,Massachusetts,St John Paul Ii Catholic Acad.-Neponset Campus,St John Paul II Catholic Academy.-Neponset Campus,,contains ' Acad ',contains ' Ii '
00601078,Massachusetts,St John Paul Ii Catholic Academy Columbia Camp,St John Paul II Catholic Academy Columbia Camp,,contains ' Ii '
01920333,Massachusetts,St John Paul Ii Catholic Academy,St John Paul II Catholic Academy,,contains ' Ii '
250309002655,Massachusetts,Manthala George Jr. School,Manthala George Junior. School,,contains ' Jr '
A0301810,Massachusetts,May Ctr School For Brain Injury And Related Dis,May Center School For Brain Injury And Related Dis,,contains ' Ctr '
250327000443,Massachusetts,Martin Luther King Jr.,Martin Luther King Junior.,,contains ' Jr '
A0501931,Massachusetts,St Pius X School,St Pius X School,,contains ' X '
00601136,Massachusetts,Pope John Xxiii High School,Pope John XXIII High School,,contains ' Xxiii '
250540000790,Massachusetts,Granby Jr Sr High School,Granby Junior Senior High School,,contains ' Jr ',contains ' Sr '
250630000915,Massachusetts,Hopedale Jr Sr High,Hopedale Junior Senior High,,contains ' Jr ',contains ' Sr '
00601191,Massachusetts,St Pius V School,St Pius V School,,contains ' V '
250873001404,Massachusetts,Joseph W Martin Jr Elementary,Joseph W Martin Junior Elementary,,contains ' Jr '
250936001506,Massachusetts,William A Welch Sr,William A Welch Senior,,ends with 'Sr'
250054602780,Massachusetts,Pioneer Charter School Of Science Ii (Pcss-Ii),Pioneer Charter School Of Science II (Pcss-Ii),,contains ' Ii '
251077001717,Massachusetts,Shrewsbury Sr High,Shrewsbury Senior High,,contains ' Sr '
250008902127,Massachusetts,Martin Luther King Jr. Charter School Of Excellence,Martin Luther King Junior. Charter School Of Excellence,,contains ' Jr '
251125001862,Massachusetts,Joseph R Dawe Jr Elementary,Joseph R Dawe Junior Elementary,,contains ' Jr '
251146001894,Massachusetts,Joseph Case Jr High,Joseph Case Junior High,,contains ' Jr '
251200001979,Massachusetts,Waltham Sr High,Waltham Senior High,,contains ' Sr '
251284000509,Massachusetts,Thomas V Nash,Thomas V Nash,,contains ' V '
00602741,Massachusetts,St Peter-Marian Catholic Jr-Sr High School,St Peter-Marian Catholic Junior-Senior High School,,contains ' Jr ',contains ' Sr '
260001503886,Michigan,Eugene B Elliott Elem School,Eugene B Elliott Elementary School,,contains ' Elem '
260001503896,Michigan,Rooseveltmcgrath Elem School,Rooseveltmcgrath Elementary School,,contains ' Elem '
260001503900,Michigan,Thomas A Edison Elem School,Thomas A Edison Elementary School,,contains ' Elem '
260110300081,Michigan,Robeson Academy Malcolm X Academy,Robeson Academy Malcolm X Academy,,contains ' X '
260110300079,Michigan,Communication And Media Arts Hs,Communication And Media Arts High School,,ends with 'Hs'
260198003943,Michigan,Joseph C Sterling Elem School,Joseph C Sterling Elementary School,,contains ' Elem '
260282004034,Michigan,Martin Luther King Elem School,Martin Luther King Elementary School,,contains ' Elem '
260354004051,Michigan,Atherton Jr Sr High School,Atherton Junior Senior High School,,contains ' Jr ',contains ' Sr '
260369004066,Michigan,R Grant Graham Elem School,R Grant Graham Elementary School,,contains ' Elem '
260426004112,Michigan,Mcalearsawden Elem School,Mcalearsawden Elementary School,,contains ' Elem '
260708004304,Michigan,Ethel C Bobcean Elem School,Ethel C Bobcean Elementary School,,contains ' Elem '
260708004307,Michigan,John M Barnes Elem School,John M Barnes Elementary School,,contains ' Elem '
00639964,Michigan,St Pius X School,St Pius X School,,contains ' X '
260840004391,Michigan,Cass City Jr And Sr High School,Cass City Junior And Senior High School,,contains ' Jr ',contains ' Sr '
260858004408,Michigan,May V Peck Elementary School,May V Peck Elementary School,,contains ' V '
260990000233,Michigan,Springfield Plains Elem School,Springfield Plains Elementary School,,contains ' Elem '
260013100781,Michigan,Martin Luther King Jr Education Center Academy,Martin Luther King Junior Education Center Academy,,contains ' Jr '
261425005064,Michigan,Tomekeastern Elem School,Tomekeastern Elementary School,,contains ' Elem '
261482005181,Michigan,Ralph Waldo Emerson Elem School,Ralph Waldo Emerson Elementary School,,contains ' Elem '
261482005183,Michigan,Thomas A Edison Elem School,Thomas A Edison Elementary School,,contains ' Elem '
261587001435,Michigan,Frank E Weiss Elem School,Frank E Weiss Elementary School,,contains ' Elem '
00646177,Michigan,Gobles Jr Academy,Gobles Junior Academy,,contains ' Jr '
261608001131,Michigan,Godfreylee Early Childhood Ctr,Godfreylee Early Childhood Center,,ends with 'Ctr'
261716005399,Michigan,Lincoln Heights Elem School,Lincoln Heights Elementary School,,contains ' Elem '
00646326,Michigan,Adelphian Jr. Academy,Adelphian Junior. Academy,,contains ' Jr '
261893005570,Michigan,William D Miller Elem School,William D Miller Elementary School,,contains ' Elem '
261893005569,Michigan,Carl T Renton Jr High School,Carl T Renton Junior High School,,contains ' Jr '
262073000684,Michigan,Carpenter Year Round Elem School,Carpenter Year Round Elementary School,,contains ' Elem '
A0507725,Michigan,Apple Tree Faith Comm Christian Acad-Dc Center,Apple Tree Faith Comm Christian Academy-Dc Center,,contains ' Acad '
A1502020,Michigan,John Paul Ii Catholic School,John Paul II Catholic School,,contains ' Ii '
262187000630,Michigan,Francis A Higgins Elem School,Francis A Higgins Elementary School,,contains ' Elem '
262187005913,Michigan,Marie C Graham Elem School,Marie C Graham Elementary School,,contains ' Elem '
262187005917,Michigan,Emma V Lobbestael Elem School,Emma V Lobbestael Elementary School,,contains ' Elem ',contains ' V '
262187005921,Michigan,Donald J Yacks Elem School,Donald J Yacks Elementary School,,contains ' Elem '
262241005954,Michigan,Thomas Jefferson Elem School,Thomas Jefferson Elementary School,,contains ' Elem '
262241005955,Michigan,John F Kennedy Elem School,John F Kennedy Elementary School,,contains ' Elem '
262250005967,Michigan,Manton Consolidated Elem School,Manton Consolidated Elementary School,,contains ' Elem '
262298005987,Michigan,Robert D Brandon Elem School,Robert D Brandon Elementary School,,contains ' Elem '
262313006003,Michigan,Mason County Central Hs,Mason County Central High School,,ends with 'Hs'
262325006010,Michigan,Mattawan Early Elem School,Mattawan Early Elementary School,,contains ' Elem '
262325007706,Michigan,Mattawan Later Elem School,Mattawan Later Elementary School,,contains ' Elem '
262367006043,Michigan,Floyd M Jewett Elem School,Floyd M Jewett Elementary School,,contains ' Elem '
262574006229,Michigan,Charles A Poupard Elem School,Charles A Poupard Elementary School,,contains ' Elem '
262742006344,Michigan,Parchment Northwood Elem School,Parchment Northwood Elementary School,,contains ' Elem '
262742006345,Michigan,Parchment North Elem School,Parchment North Elementary School,,contains ' Elem '
262742006348,Michigan,Parchment Central Elem School,Parchment Central Elementary School,,contains ' Elem '
262850006399,Michigan,Pittsford Area Elem School,Pittsford Area Elementary School,,contains ' Elem '
262954001076,Michigan,Reethspuffer Intermediate Sch,Reethspuffer Intermediate School,,ends with 'Sch'
262994006578,Michigan,University Hills Elem School,University Hills Elementary School,,contains ' Elem '
263021006624,Michigan,Lucile S Patton Elem School,Lucile S Patton Elementary School,,contains ' Elem '
263228006763,Michigan,Thomas Jefferson Elem School,Thomas Jefferson Elementary School,,contains ' Elem '
263341006875,Michigan,Robert B Havens Elem School,Robert B Havens Elementary School,,contains ' Elem '
263354006891,Michigan,Clarence Randall Elem School,Clarence Randall Elementary School,,contains ' Elem '
263354006908,Michigan,Bernice Mcdowell Elem School,Bernice Mcdowell Elementary School,,contains ' Elem '
