schoolId,level,districtId,schoolName,distName,msaName,cityName,state,pop,minority_pop,minority_percent,neighbor_minority_percent,sci,type,compareMedian,lon,lat,radiusNeighbors,countNeighbors,allLevels
01513576,2,5509600,Milwaukee Montessori School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,62,9,0.14516129032258066,0.2381489841986456,.0098502,private,below,-88.032161,43.03347,2,5,1 2
01514354,2,5509600,Milwaukee Lutheran High School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,19,15,0.7894736842105263,0.9378531073446328,.0000579,private,below,-88.034291,43.09685,1,3,2 3
01514387,2,5509600,Mt Lebanon Evangelical Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,69,65,0.9420289855072463,0.9569707401032702,.0023356,private,above,-87.988062,43.104875,1,3,1 2
01514638,2,5509600,Siloah Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,58,58,1.0,0.97054698457223,.0027764,private,above,-87.938684,43.085035,1,9,1 2
01515201,2,5509600,Garden Homes Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,79,70,0.8860759493670886,0.9658469945355191,.001605,private,above,-87.943851,43.09569,1,7,1 2
01515212,2,5509600,St Marcus Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,254,229,0.9015748031496063,0.8946540880503144,.0061126,private,above,-87.910261,43.05956,1,7,1 2
01516147,2,5509600,Milwaukee Seventh-Day Adventist School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,62,54,0.8709677419354839,0.7676767676767676,.0010331,private,above,-88.048051,43.13515,1,1,1 2 3
01922024,2,5509600,Catholic East Elementary School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,50,6,0.12,0.3333333333333333,.008248,private,below,-87.884939,43.062162,1,2,1 2
01933637,2,5509600,St Philips Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,48,43,0.8958333333333334,0.9285714285714286,.0010885,private,above,-87.904905,43.07337,1,5,1 2
02068544,2,5509600,Clara Mohammed School Inc.,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,42,42,1.0,0.895552223888056,.0020105,private,above,-87.914483,43.063806,1,9,1 2 3
550003902153,2,5509600,Downtown Montessori,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,37,12,0.32432432432432434,0.3007246376811594,.0042751,charter,below,-87.90393,42.9986,1,2,1 2
550004102171,2,5509600,Central City Cyberschool,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,146,146,1.0,0.9560283687943263,.006989,charter,above,-87.969245,43.09549,1,5,1 2
550004202234,2,5509600,Milwaukee Academy Of Science,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,241,240,0.995850622406639,0.8100490196078431,.0112947,charter,above,-87.93859,43.040567,1,5,1 2 3
550004702536,2,5509600,Darrell Lynn Hines Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,94,86,0.9148936170212766,0.8509933774834437,.0025649,charter,above,-88.018945,43.147944,1,2,1 2
550005900772,2,5509600,Bruce Guadalupe,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,317,315,0.9936908517350158,0.9688057040998217,.014691,charter,above,-87.922096,43.020718,1,5,1 2
550006502894,2,5509600,Milwaukee Scholars Charter School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,170,161,0.9470588235294117,0.9242174629324547,.0059612,charter,above,-87.998966,43.127812,1,3,1 2
550006702898,2,5509600,Milwaukee Math And Science Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,82,80,0.975609756097561,0.9458288190682557,.0034416,charter,above,-87.911474,43.075103,1,6,1 2
550006902920,2,5509600,Escuela Verde,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,3,2,0.6666666666666666,0.9287054409005628,.0000982,charter,below,-87.959781,43.02385,1,3,2 3
550007002942,2,5509600,Woodlands School East,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,28,22,0.7857142857142857,0.6640926640926641,.0001108,charter,below,-87.953707,43.042956,1,6,1 2
550007402692,2,5509600,Seeds Of Health Elementary Program,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,148,140,0.9459459459459459,0.9134114583333334,.0051499,charter,above,-87.954564,43.015734,1,9,1 2
550007703047,2,5509600,United Community Center Acosta Middle School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,113,112,0.9911504424778761,0.9688057040998217,.0051674,charter,above,-87.918696,43.019876,1,5,2
550011303353,2,5509600,Woodlands School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,107,44,0.411214953271028,0.5704387990762124,.0101146,charter,below,-87.982187,43.036896,1,3,1 2
550011403355,2,5509600,Capitol West Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,81,78,0.9629629629629629,0.5323854660347551,.0031519,charter,above,-88.0239,43.088746,1,7,1 2
550960000680,2,5509600,Hayes Bilingual School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,184,179,0.9728260869565217,0.9660493827160493,.0075988,tps,above,-87.925299,43.000482,1,2,1 2
550960000681,2,5509600,Wisconsin Conservatory Of Lifelong Learning,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,150,141,0.94,0.8795180722891566,.0050038,tps,above,-87.927939,43.043734,1,4,1 2 3
550960001045,2,5509600,Craig Montessori School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,75,67,0.8933333333333333,0.5217391304347826,.0016554,tps,above,-88.007941,43.096801,1,4,1 2
550960001121,2,5509600,Alcott Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,102,49,0.4803921568627451,0.35148514851485146,.0079354,tps,below,-88.034433,42.979571,1,1,1 2
550960001123,2,5509600,Audubon Technology And Communication Middle,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,582,507,0.8711340206185567,0.8146240988671473,.0097213,tps,above,-87.962363,42.983938,1,4,2
550960001124,2,5509600,Auer Avenue Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,84,82,0.9761904761904762,0.981203007518797,.0035373,tps,above,-87.941578,43.075656,1,6,1 2
550960001135,2,5509600,Burbank Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,208,102,0.49038461538461536,0.5704387990762124,.0156794,tps,below,-87.988811,43.027226,1,3,1 2
550960001136,2,5509600,Burdick Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,199,79,0.3969849246231156,0.46975806451612906,.0194961,tps,below,-87.903859,42.965511,1,2,1 2
550960001139,2,5509600,Cass Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,132,128,0.9696969696969697,0.8603577611079054,.0053514,tps,above,-87.902584,43.051604,1,6,1 2
550960001140,2,5509600,Clarke Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,104,104,1.0,0.9757505773672055,.0049784,tps,above,-87.949296,43.066321,1,6,1 2
550960001142,2,5509600,Clement Avenue Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,129,68,0.5271317829457365,0.4488817891373802,.0085778,tps,below,-87.893781,42.977734,1,3,1 2
550960001143,2,5509600,Congress Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,191,188,0.9842931937172775,0.9506172839506173,.0084175,tps,above,-87.978953,43.09893,1,5,1 2
550960001144,2,5509600,Cooper Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,119,49,0.4117647058823529,0.34505494505494505,.0112331,tps,below,-87.940857,42.950804,1,2,1 2
550960001146,2,5509600,Curtin Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,95,60,0.631578947368421,0.8357843137254902,.0039172,tps,below,-87.95347,42.982021,1,4,1 2
550960001148,2,5509600,Doerfler Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,170,146,0.8588235294117647,0.9136310223266745,.0023334,tps,above,-87.952188,43.019818,1,9,1 2
550960001159,2,5509600,Fairview Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,201,86,0.42786069651741293,0.6923721709974854,.0181911,tps,below,-87.993658,42.991342,1,2,1 2
550960001160,2,5509600,Fernwood Montessori,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,180,53,0.29444444444444445,0.36217303822937624,.0220986,tps,below,-87.880273,42.985914,1,2,1 2
550960001162,2,5509600,Fifty-Third Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,129,122,0.9457364341085271,0.8742236024844721,.0044822,tps,above,-87.978601,43.083495,1,6,1 2
550960001164,2,5509600,Meir School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,384,266,0.6927083333333334,0.8987341772151899,.0101565,tps,below,-87.915406,43.050904,1,7,1 2 3
550960001165,2,5509600,Franklin Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,91,86,0.945054945054945,0.97054698457223,.0031469,tps,above,-87.941726,43.085064,1,9,1 2
550960001169,2,5509600,Gaenslen Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,262,235,0.8969465648854962,0.6246882793017456,.0060119,tps,above,-87.895045,43.075198,1,3,1 2
550960001170,2,5509600,Barbee Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,24,24,1.0,0.9658469945355191,.0011489,tps,above,-87.942429,43.098463,1,7,1 2
550960001172,2,5509600,Garland Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,175,64,0.3657142857142857,0.38534278959810875,.0184683,tps,below,-87.95389,42.940124,1,3,1 2
550960001174,2,5509600,River Trail Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,180,160,0.8888888888888888,0.6395061728395062,.0037795,tps,above,-88.061669,43.125824,2,5,1 2
550960001175,2,5509600,Grant Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,221,172,0.7782805429864253,0.9107692307692308,.0012715,tps,below,-87.951089,43.005571,1,6,1 2
550960001176,2,5509600,Grantosa Drive Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,216,200,0.9259259259259259,0.572737686139748,.0064702,tps,above,-88.01295,43.10646,1,4,1 2
550960001178,2,5509600,King Junior Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,77,77,1.0,0.9762532981530343,.003686,tps,above,-87.920475,43.087885,1,5,1 2
550960001179,2,5509600,Greenfield Bilingual,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,212,207,0.9764150943396226,0.9025069637883009,.0089391,tps,above,-87.958336,43.011916,1,6,1 2
550960001183,2,5509600,Hartford Avenue Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,189,168,0.8888888888888888,0.5226293103448276,.0039685,tps,above,-87.881965,43.077046,1,4,1 2
550960001187,2,5509600,Hi-Mount Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,75,71,0.9466666666666667,0.8,.0026228,tps,above,-87.975448,43.058709,1,6,1 2
550960001188,2,5509600,Holmes Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,105,104,0.9904761904761905,0.9075316927665921,.0047845,tps,above,-87.907182,43.063496,1,8,1 2
550960001190,2,5509600,Humboldt Park Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,200,59,0.295,0.46021840873634945,.0245271,tps,below,-87.902356,42.985685,1,4,1 2
550960001191,2,5509600,Milwaukee Sign Language Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,204,174,0.8529411764705882,0.8538812785388128,.0025099,tps,above,-88.009702,43.13813,1,3,1 2
550960001196,2,5509600,Keefe Avenue Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,68,67,0.9852941176470589,0.9786535303776683,.0030133,tps,above,-87.931661,43.082369,1,7,1 2
550960001202,2,5509600,Lafollette Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,70,66,0.9428571428571428,0.9825918762088974,.0023835,tps,above,-87.922961,43.077279,1,6,1 2
550960001204,2,5509600,Lancaster Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,154,145,0.9415584415584416,0.9061032863849765,.0051953,tps,above,-87.996686,43.107494,1,2,1 2
550960001208,2,5509600,Hopkins Lloyd Community School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,95,90,0.9473684210526315,0.9768250289687138,.0033384,tps,above,-87.928012,43.05875,1,5,1 2
550960001209,2,5509600,Longfellow Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,283,265,0.9363957597173145,0.9233576642335767,.0091938,tps,above,-87.939951,43.020569,1,7,1 2
550960001213,2,5509600,Manitoba Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,178,122,0.6853932584269663,0.8170878459687124,.0050229,tps,below,-87.965548,42.991148,1,3,1 2
550960001216,2,5509600,Maryland Montessori,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,80,27,0.3375,0.3333333333333333,.0089886,tps,below,-87.882385,43.062054,1,2,1 2
550960001219,2,5509600,Mitchell Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,226,214,0.9469026548672567,0.9112426035502958,.0079163,tps,above,-87.94319,43.013136,1,9,1 2
550960001220,2,5509600,Morgandale Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,181,155,0.856353591160221,0.8809523809523809,.0023763,tps,above,-87.935842,42.978512,1,5,1 2
550960001221,2,5509600,Morse Mid,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,306,254,0.8300653594771242,0.8668515950069348,.0020718,tps,above,-88.009655,43.139623,1,4,2
550960001238,2,5509600,Roosevelt Middle,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,385,373,0.9688311688311688,0.8985422740524781,.0155276,tps,above,-87.921584,43.053529,1,8,2
550960001240,2,5509600,Sherman Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,92,90,0.9782608695652174,0.8618524332810047,.0039203,tps,above,-87.978014,43.072168,1,7,1 2
550960001249,2,5509600,Story Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,146,93,0.636986301369863,0.6891891891891891,.0058292,tps,below,-87.961425,43.041153,1,5,1 2
550960001255,2,5509600,Thoreau Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,152,139,0.9144736842105263,0.662,.0041321,tps,above,-87.984046,43.160855,1,2,1 2
550960001256,2,5509600,Bethune Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,174,117,0.6724137931034483,0.7890137328339576,.0054562,tps,below,-87.957989,43.050823,1,7,1 2
550960001258,2,5509600,Townsend Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,104,102,0.9807692307692307,0.8738317757009346,.0044947,tps,above,-87.966594,43.080443,1,6,1 2
550960001259,2,5509600,Trowbridge Street School Of Great Lakes Studies,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,98,64,0.6530612244897959,0.420863309352518,.0035317,tps,below,-87.885403,42.991862,1,1,1 2
550960001264,2,5509600,Victory Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,166,79,0.4759036144578313,0.4380664652567976,.0130947,tps,below,-87.942728,42.93663,1,5,1 2
550960001265,2,5509600,Vieau Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,208,201,0.9663461538461539,0.971042471042471,.0082639,tps,above,-87.916064,43.022864,1,4,1 2
550960001270,2,5509600,Whitman Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,97,60,0.6185567010309279,0.6904658249891162,.0043052,tps,below,-87.982233,42.968456,2,10,1 2
550960001273,2,5509600,Milwaukee School Of Languages,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,598,367,0.6137123745819398,0.6826666666666666,.0272417,tps,below,-88.018737,43.075825,1,2,2 3
550960001317,2,5509600,La Causa Charter School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,232,228,0.9827586206896551,0.982086406743941,.0101384,charter,above,-87.912922,43.012909,1,4,1 2
550960001829,2,5509600,Carson Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,153,148,0.9673202614379085,0.8925438596491229,.0061148,tps,above,-87.975385,43.090624,1,7,1 2
550960001847,2,5509600,Highland Community School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,85,42,0.49411764705882355,0.769298245614035,.0063307,charter,below,-87.951253,43.045051,1,9,1 2
550960002302,2,5509600,Lincoln Middle,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,663,618,0.9321266968325792,0.8427947598253275,.0208543,tps,above,-87.901561,43.047696,1,4,2
550960002415,2,5509600,Milwaukee Parkside School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,236,144,0.6101694915254238,0.43636363636363634,.0109531,tps,below,-87.906038,42.973487,1,4,1 2
550960002439,2,5509600,Thurston Woods Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,115,111,0.9652173913043478,0.6884735202492211,.0045376,tps,above,-87.955401,43.125755,1,4,1 2
550960002442,2,5509600,Starms Discovery,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,120,119,0.9916666666666667,0.8525469168900804,.0055025,tps,above,-87.945781,43.057145,1,5,1 2
550960002464,2,5509600,Metcalfe Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,96,93,0.96875,0.9221674876847291,.0038699,tps,above,-87.956268,43.060894,1,7,1 2
550960002493,2,5509600,Ideal,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,120,78,0.65,0.548951048951049,.0044134,charter,below,-87.931529,42.939704,1,1,1 2
550960002537,2,5509600,Milwaukee College Preparatory School -- 36Th Street Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,146,140,0.958904109589041,0.9128491620111732,.0055379,charter,above,-87.959021,43.06324,1,6,1 2
550960002601,2,5509600,Rogers Street Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,206,192,0.9320388349514563,0.9185068349106204,.0064752,tps,above,-87.944392,43.008812,1,10,1 2
550960002602,2,5509600,Carver Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,123,120,0.975609756097561,0.8895194854332198,.0051624,tps,above,-87.910871,43.055903,1,9,1 2
550960002720,2,5509600,Milwaukee Academy Of Chinese Language,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,185,108,0.5837837837837838,0.7828571428571428,.0097667,tps,below,-87.943894,43.039676,1,6,1 2
550960002737,2,5509600,Wedgewood Park School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,912,692,0.7587719298245614,0.6736334405144695,.0095502,tps,below,-87.995274,42.97944,1,3,2
550960002853,2,5509600,Milwaukee College Preparatory School -- 38Th Street,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,149,146,0.9798657718120806,0.9729241877256317,.006407,charter,above,-87.961572,43.066598,1,4,1 2
550960002860,2,5509600,Milwaukee College Preparatory School -- Lloyd Street,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,142,141,0.9929577464788732,0.9756394640682094,.0065556,charter,above,-87.927896,43.058366,1,4,1 2
550960002870,2,5509600,Daniels University Preparatory Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,70,68,0.9714285714285714,0.9314720812182741,.0028672,charter,above,-87.9558,43.105108,1,4,1 2
550960002931,2,5509600,Macdowell Montessori School K3-12,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,104,87,0.8365384615384616,0.5704387990762124,.000867,tps,above,-87.992771,43.03266,1,3,1 2 3
550960002949,2,5509600,Milwaukee Environmental Science Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,117,109,0.9316239316239316,0.9384615384615385,.0036659,charter,above,-87.9949,43.089,1,1,1 2
550960002961,2,5509600,King International Baccalaureate Middle,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,483,445,0.9213250517598344,0.9349164467897977,.0139307,tps,above,-87.910341,43.069034,1,6,2
550960002979,2,5509600,Hapa-Hmong American Peace Academy K3-12,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,347,5,0.01440922190201729,0.5856052344601963,.0661025,charter,below,-88.017951,43.101342,1,6,1 2 3
550960002980,2,5509600,Carmen Mid/Hi Northwest Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,203,176,0.8669950738916257,0.9307909604519774,.0031875,charter,above,-88.001037,43.117793,1,3,2 3
550960002993,2,5509600,Obama School Of Career And Technical Education,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,88,84,0.9545454545454546,0.9490806223479491,.0032451,tps,above,-87.968381,43.10959,1,6,1 2 3
550960003006,2,5509600,Milwaukee College Preparatory School: Lola Rowe North Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,140,139,0.9928571428571429,0.9756394640682094,.0064599,charter,above,-87.929241,43.06112,1,4,1 2
550960003036,2,5509600,Milwaukee Excellence Charter School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,239,231,0.9665271966527197,0.8744075829383886,.009506,charter,above,-87.940431,43.10739,1,3,2
550960003053,2,5509600,Daniel Webster Secondary School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,87,85,0.9770114942528736,0.8021032504780115,.003681,tps,above,-87.976816,43.142239,2,9,2
550960003056,2,5509600,Andrew Douglas School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,68,67,0.9852941176470589,0.9752650176678446,.0030133,tps,above,-87.932903,43.084115,1,7,1 2
A0110237,2,5509600,Texas Bufkin Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,6,6,1.0,0.6640926640926641,.0002872,private,above,-87.956931,43.041,1,6,1 2 3
A0110249,2,5509600,Eastbrook Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,80,44,0.55,0.8620689655172413,.0048771,private,below,-87.934497,43.114254,1,1,1 2 3
A0110294,2,5509600,St Sava Orthodox School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,11,0,0.0,0.668693009118541,.0021338,private,below,-87.978831,42.9866,1,3,1 2
A0303368,2,5509600,Hope Christian School - Prima,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,167,161,0.9640718562874252,0.9747235387045814,.0065431,private,above,-87.945702,43.061665,1,4,1 2
A0304119,2,5509600,St Lucas Evangelical Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,39,12,0.3076923076923077,0.3007246376811594,.0046631,private,below,-87.901061,42.99766,1,2,1 2
A0503704,2,5509600,Carters Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,61,60,0.9836065573770492,0.971764705882353,.0026782,private,above,-87.955911,43.11327,1,4,1 2 3
A0503723,2,5509600,Greater Holy Temple Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,181,177,0.9779005524861878,0.9283980582524272,.007697,private,above,-88.007741,43.11885,1,4,1 2
A0702458,2,5509600,Cross Trainers Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,59,58,0.9830508474576272,0.976271186440678,.0025825,private,above,-87.932241,43.067766,1,5,1 2 3
A0702469,2,5509600,Hope Christian School - Fortis,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,93,93,1.0,0.982051282051282,.0044519,private,above,-87.917841,43.08292,1,4,1 2
A0702477,2,5509600,Loving Shepherd Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,15,7,0.4666666666666667,0.717948717948718,.0012168,private,below,-87.960561,43.15037,1,1,1 2
A0992067,2,5509600,St Joseph Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,44,40,0.9090909090909091,0.8898128898128899,.0011389,private,above,-87.934401,42.98903,1,6,1 2
A1303719,2,5509600,Carter'S Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,91,90,0.989010989010989,0.971764705882353,.0041143,private,above,-87.955911,43.11327,1,4,1 2 3
A1504099,2,5509600,Divine Destiny School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,43,43,1.0,0.880690737833595,.0020584,private,above,-87.968141,43.08435,1,5,1 2
A1504120,2,5509600,Hope Christian School: Caritas,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,70,70,1.0,0.9688581314878892,.0033509,private,above,-88.022584,43.177867,1,3,1 2
A1504121,2,5509600,Hope Christian School: Semper,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,96,95,0.9895833333333334,0.9655172413793104,.0043536,private,above,-87.951791,43.09031,1,6,1 2
A1504122,2,5509600,Institute Of Technology And Academics,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,83,82,0.9879518072289156,0.990909090909091,.0037313,private,above,-88.014911,43.18028,1,2,1 2
A1504174,2,5509600,Shining Star Christian Schools,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,47,45,0.9574468085106383,0.9395161290322581,.0017662,private,above,-88.031091,43.09109,1,4,1 2
A1592223,2,5509600,Academy Of Excellence,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,166,150,0.9036144578313253,0.9582267689684569,.0040767,private,above,-87.926752,43.024982,1,5,1 2 3
A1592226,2,5509600,Hope Christian School - Caritas,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,67,66,0.9850746268656716,0.9688581314878892,.0029654,private,above,-88.022584,43.177867,1,3,1 2
A1592227,2,5509600,Hope Christian School - Semper,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,95,94,0.9894736842105263,0.9655172413793104,.0043058,private,above,-87.951791,43.09031,1,6,1 2
