geoid,lon1,lat1,lon2,lat2
1734350,-89.76325399999999,41.748456999999995,-89.67486,41.788879
1734470,-88.14039799999999,41.493718,-88.10372199999999,41.515693999999996
1734540,-89.232942,42.345273,-89.032026,42.496925
1734590,-89.04220699999999,38.351032,-88.904759,38.476969
1734620,-87.925151,42.236097,-87.885611,42.283772
1734650,-88.79713,40.822854,-88.690095,40.939012999999996
1734710,-88.105762,41.967406,-88.06371,41.991045
1734740,-88.145101,41.988242,-88.023778,42.067236
1734770,-87.88009799999999,41.973817,-87.85573,41.995847
1735100,-88.81716,41.327619,-88.706927,41.458191
1735160,-88.99104,38.562312999999996,-88.826775,38.7076
1735220,-87.97849699999999,41.846136,-87.93874,41.875727999999995
1735340,-87.568034,41.498635,-87.525539,41.535992
1735400,-88.48944999999999,41.365412,-88.316648,41.466395
1735460,-87.587193,41.469958999999996,-87.525532,41.513596
1735640,-87.885682,41.94307,-87.847392,41.976827
1735770,-89.031807,38.564845,-88.929609,38.707533999999995
1735820,-88.705047,41.194474,-88.516505,41.341873
1736210,-89.929085,38.539733,-89.873688,38.57056
1736240,-89.267173,42.429815,-89.08927299999999,42.49819
1736300,-87.79279299999999,41.469708999999995,-87.72249599999999,41.558932999999996
1736330,-90.09261099999999,38.564301,-90.046346,38.586735
1736360,-90.428928,41.500071999999996,-90.31681499999999,41.556208999999996
1736450,-87.766413,42.037121,-87.72737099999999,42.065039999999996
1736480,-87.77686399999999,42.0223,-87.737538,42.040904
1736510,-90.081857,38.323347,-89.96269199999999,38.425050999999996
1736720,-87.61218699999999,41.577886,-87.55862499999999,41.597299
1736750,-87.63650799999999,41.582342,-87.577311,41.620647999999996
1736780,-89.668669,40.479845999999995,-89.64438299999999,40.530933999999995
1736810,-87.800677,41.7335,-87.740928,41.771131
1736840,-88.319341,41.14183,-88.205293,41.202272
1737020,-89.863455,40.492843,-89.71825,40.553162
1737050,-89.334648,41.30846,-89.163705,41.371783
1737120,-87.850025,40.939813,-87.56119699999999,41.120132999999996
1737320,-87.84281299999999,41.155733,-87.740431,41.207464
1737380,-88.162911,40.05421,-87.991975,40.171465999999995
1737440,-89.781838,38.335398999999995,-89.697955,38.408003
1737470,-89.608723,38.645081999999995,-89.480766,38.743235999999996
1737680,-87.67421,41.456334,-87.58672,41.498695
1737800,-89.131615,41.770528999999996,-88.936122,41.891782
1737860,-87.800806,41.769814,-87.742055,41.821981
1738190,-88.88697499999999,38.299375,-88.821559,38.362694999999995
1738220,-87.860962,41.498951,-87.790306,41.55854
1738370,-87.573484,41.528192,-87.525403,41.557553999999996
1738400,-87.804276,42.094135,-87.770274,42.12354
1738520,-88.081507,41.56713,-88.04462199999999,41.582817999999996
1738550,-89.259919,38.083124999999995,-89.16816899999999,38.166416
1738790,-88.270049,40.192893999999995,-88.108837,40.297264
1738910,-87.636393,41.557334999999995,-87.578131,41.582833
1739030,-87.814802,41.55854,-87.758348,41.646521
1739180,-89.163017,41.170519,-88.926718,41.278611999999995
1739510,-88.255348,41.442153999999995,-88.13881599999999,41.558113
1739660,-88.051413,41.467469,-87.984224,41.511669
1739780,-87.807301,41.953866,-87.78674199999999,41.968866999999996
1739930,-89.286097,37.59844,-89.181096,37.714363999999996
1740260,-88.98481699999999,37.332485,-88.710155,37.519307999999995
1740350,-88.008532,41.838392999999996,-87.958153,41.905612
1740500,-88.092126,41.814971,-88.026659,41.866823
1740530,-88.94397599999999,41.326243,-88.775902,41.464911
1740620,-89.04934,41.320037,-88.92288599999999,41.469238
1740680,-89.20958,38.474349,-89.143519,38.515139
1741010,-89.513497,40.659994,-89.445208,40.704875
1741040,-89.456526,40.660095,-89.32961399999999,40.748256999999995
1741520,-87.55926199999999,41.615421999999995,-87.525052,41.637353
1741550,-88.262997,41.834702,-88.146322,41.936007
1741600,-89.522964,40.037234,-89.358138,40.221526999999995
1741700,-87.88807399999999,42.086527,-87.84916199999999,42.123891
1741790,-87.903031,41.833588,-87.865566,41.871088
1741820,-87.91866,41.789638,-87.888628,41.826428
1742210,-88.00469299999999,42.094823,-87.88726799999999,42.153645
1742300,-89.970315,38.524649,-89.92871099999999,38.57082
1742510,-89.246482,38.498470999999995,-89.142209,38.556895999999995
1742570,-87.914361,41.687497,-87.847466,41.767965
1742600,-87.771525,42.063911999999995,-87.679343,42.089666
1742720,-88.17577999999999,41.856497,-88.145769,41.886795
1742840,-87.770709,42.093455,-87.710799,42.127494
1742900,-87.853186,42.463370999999995,-87.796933,42.493168999999995
1742960,-90.00222,38.539708999999995,-89.96571399999999,38.571532999999995
1743020,-87.99865199999999,41.949331,-87.959131,41.99317
1743050,-90.12798,38.781346,-90.075942,38.869583
1743110,-88.024566,42.326271999999996,-87.885069,42.415034
1743170,-89.145519,38.243752,-88.936342,38.3949
1743380,-87.807221,41.67532,-87.76872499999999,41.704885999999995
1743860,-87.862044,42.433243999999995,-87.797561,42.468216
2100090,-85.555663,38.251659,-85.518152,38.286755
2101590,-84.137979,37.174344,-84.086387,37.220425
2105220,-84.658735,37.160952,-84.592496,37.196959
2105460,-84.485128,39.051062,-84.454765,39.078064
2105850,-85.998952,37.966909,-85.932407,38.005085
2302510,-69.346616,44.241644,-69.187579,44.364653
2302850,-68.419837,44.29173,-68.154679,44.45261
2302950,-67.673852,44.383472999999995,-67.51565599999999,44.526281
2306160,-69.63782599999999,43.944497,-69.363996,44.115628
2306610,-69.254946,44.199228999999995,-69.121622,44.304572
2307100,-67.647323,44.419612,-67.388789,44.632169
2307450,-69.170895,44.231474999999996,-68.978787,44.358744
2308490,-68.47213599999999,44.27782,-68.166136,44.385757999999996
2311130,-69.196629,44.106995999999995,-69.004691,44.25955
2312390,-68.383985,44.185035,-68.264828,44.322088
2312960,-68.511484,44.180854,-68.29319,44.32991
2500014,-72.90458,42.338629999999995,-72.75711,42.48092
2500043,-70.903815,41.198741999999996,-70.60354099999999,41.475263
2501740,-70.942993,41.663602999999995,-70.858212,41.763543
2501890,-72.546776,42.301437,-72.464195,42.433816
2502520,-71.119625,41.778801,-71.007455,41.873007
2502550,-71.678766,42.350465,-71.58015,42.418231999999996
2502880,-71.108632,42.620683,-70.948594,42.737
2502910,-71.764456,42.312135,-71.670551,42.395772
2502970,-70.14597599999999,41.706137,-69.99176299999999,41.788339
2503060,-72.274455,42.090665,-72.135004,42.183831
2503120,-72.14721,42.151588,-72.060497,42.238582
2503330,-71.399515,42.502424999999995,-71.30461,42.563660999999996
2503720,-73.165904,42.708394999999996,-73.048439,42.743944
2503840,-71.43038899999999,42.41272,-71.28930199999999,42.504466
2503900,-72.765937,42.445882999999995,-72.648708,42.585485999999996
2504080,-72.67545199999999,42.463975,-72.555094,42.579454
2504260,-71.34308899999999,42.200499,-71.232237,42.282937
2504530,-70.041185,41.792908,-69.931096,41.881057
2504650,-70.621337,41.41363,-70.489705,41.509329
2504710,-72.503732,42.573944999999995,-72.36231699999999,42.639282
2504920,-73.063642,42.63238,-72.927162,42.741651999999995
2505610,-70.91222599999999,41.948277,-70.806495,42.026432
2505760,-73.383601,42.418565,-73.25828,42.632646
2506000,-72.975409,42.541197,-72.735092,42.67397
2506210,-72.201841,42.030221999999995,-72.13511199999999,42.091544999999996
2506540,-70.800525,41.933240999999995,-70.67326899999999,42.023167
2506630,-73.31174299999999,42.485414999999996,-73.165809,42.631329
2506810,-72.534657,42.428853,-72.439538,42.518578999999995
2506900,-71.36634,42.392168999999996,-71.26615,42.466181999999996
2507290,-70.802937,41.643719,-70.67662899999999,41.762792999999995
2507470,-70.865003,41.60796,-70.750847,41.710108999999996
2507830,-71.05935199999999,42.563322,-70.96480799999999,42.641636
2508220,-70.962093,42.384098,-70.85143599999999,42.456883
2508530,-72.466104,42.303224,-72.244868,42.607831999999995
2508640,-71.382133,42.082392999999996,-71.28026799999999,42.149508
2508880,-71.68971499999999,42.278763,-71.580033,42.364871
2509090,-70.61511,41.279975,-70.23433,41.469355
2509180,-72.364767,42.547227,-72.224932,42.675424
2509210,-70.02376699999999,41.722057,-69.92356199999999,41.815263
2509390,-72.483696,42.336437,-72.355041,42.420819
2509540,-72.315994,42.342752,-72.10094099999999,42.55036
2509690,-71.38150499999999,41.985084,-71.288265,42.045041
2509780,-70.863066,41.927699,-70.758692,42.013613
2510080,-73.410855,42.351746,-73.295332,42.425663
2510140,-70.921792,41.700164,-70.771806,41.808914
2510230,-72.995727,42.654506,-72.854034,42.739232
2510530,-73.095553,42.541616999999995,-72.951039,42.649798
2510710,-71.420075,42.192014,-71.329348,42.271916
2510800,-72.489891,42.407481,-72.36846899999999,42.510402
2510860,-71.208292,41.681909,-71.11448899999999,41.791064
2510950,-72.814405,42.183389999999996,-72.66776999999999,42.278088
2510980,-71.585168,42.262792999999995,-71.485109,42.330335999999996
2511310,-72.13571499999999,42.02877,-72.02401499999999,42.174426
2511340,-71.48329799999999,42.341045,-71.36162,42.436937
2511370,-72.589558,42.422578,-72.520928,42.510222999999996
2511670,-70.98532,42.599486,-70.89597499999999,42.673196
2511730,-70.154643,41.956406,-69.996729,42.080504
2511940,-72.270657,42.031020999999996,-72.19189,42.092521999999995
2512300,-70.085397,41.870396,-69.952145,41.966794
2512570,-70.687642,41.41363,-70.559758,41.511801999999996
2512690,-72.82225799999999,42.256819,-72.73575799999999,42.36273
2512870,-72.704392,42.40555,-72.581143,42.472877
2512990,-72.777142,42.358244,-72.669138,42.45292
2513020,-73.306984,42.628706,-73.163641,42.745850999999995
2513260,-73.009085,42.331491,-72.880814,42.449093999999995
2513290,-71.458106,42.017798,-71.28508099999999,42.090119
2513321,-73.186719,42.039865,-73.00786699999999,42.252618
2600009,-82.928328,43.841677999999995,-82.798707,43.915692
2600010,-82.916414,43.819466,-82.821468,43.868203
2600011,-82.822974,43.818355,-82.752291,43.882754
2600105,-85.80039099999999,43.691404999999996,-85.60271399999999,43.815573
2603270,-88.299719,46.764857,-88.043562,47.043957999999996
2603660,-87.11663399999999,46.245686,-86.763899,47.817997999999996
2603960,-86.206215,42.287009999999995,-86.157671,42.331855999999995
2605100,-85.104424,42.857053,-85.05474099999999,42.90765
2606300,-84.638117,45.715084,-84.348128,45.832184999999996
2609630,-83.00314499999999,43.852805,-82.94327299999999,43.904125
2610230,-83.022095,43.823335,-82.97205,43.866642
2612660,-85.124298,42.9949,-85.080648,43.036152
2613140,-88.932932,46.808035,-88.742565,46.982051
2613680,-85.093981,44.684065,-84.97117899999999,44.742464999999996
2615510,-86.245406,42.505817,-86.193182,42.534867999999996
2616560,-88.110057,47.249432,-87.56616799999999,47.495235
2617340,-86.407476,42.157394,-86.36907099999999,42.189332
2619290,-85.085003,42.990581999999996,-85.05944099999999,43.032461999999995
2622830,-84.936318,42.239993,-84.80430799999999,42.367577999999995
2624540,-85.11301499999999,45.827438,-84.716955,46.158605
2626100,-85.50752,41.875623999999995,-85.380117,41.970137
2626430,-84.807192,42.682766,-84.759149,42.711925
2627390,-85.07512299999999,43.054055,-84.92234499999999,43.148813
2629190,-88.04661399999999,46.664069999999995,-87.502484,47.222043
2631830,-82.861295,43.780977,-82.806703,43.828831
2632070,-86.409628,42.016081,-86.377281,42.055233
2632970,-88.933303,46.967622,-88.615697,47.230137
2634860,-82.906312,43.769616,-82.845666,43.827841
2635790,-87.617042,45.984950999999995,-87.305112,46.159751
2700388,-95.57413199999999,43.499856,-95.35490899999999,43.811774
2707110,-96.85683399999999,45.585969999999996,-96.63615,45.742601
2715540,-96.43950099999999,44.350213,-96.07936,44.638434
2718390,-96.04874199999999,44.3265,-95.81626,44.487238999999995
2721210,-95.634588,44.326550999999995,-95.421534,44.542514999999995
2728960,-95.42335299999999,46.976123,-95.36008299999999,47.005828
2733720,-93.357913,48.004407,-93.029872,48.179621999999995
2903040,-89.65092299999999,37.563953,-89.475932,37.716068
2904080,-94.805528,39.820651,-94.70993399999999,39.908697
2904110,-94.25679099999999,37.121646999999996,-94.053299,37.25595
2904590,-90.968015,37.602118,-90.646042,37.738524
2905190,-93.105284,38.880094,-92.847561,39.047433
2905400,-91.08158399999999,39.313679,-90.949608,39.439158
2906540,-92.703678,39.652515,-92.593206,39.873737
2907320,-89.570363,37.333247,-89.420542,37.493154
2908340,-91.082566,37.284591,-90.793082,37.513419999999996
2908790,-93.61936,39.868373999999996,-93.361267,39.967628
2909090,-92.73191399999999,38.600147,-92.61388,38.737072
2910230,-93.98383299999999,39.524815,-93.87028099999999,39.645922999999996
2910470,-94.07046199999999,38.295097,-93.809159,38.414574
2910650,-91.629584,37.638085,-91.273836,37.789411
2910710,-91.809105,37.598262999999996,-91.55381899999999,37.834
2911010,-92.59769899999999,36.829862,-92.325864,37.029109
2911040,-92.908987,36.806470999999995,-92.74526,36.953235
2911160,-94.29506599999999,38.601569,-94.128304,38.720794999999995
2911850,-92.13219099999999,36.629633999999996,-91.850937,36.77719
2912450,-91.296594,38.24069,-91.115495,38.375716
2912480,-91.386499,38.192822,-91.25468699999999,38.331469999999996
2912510,-91.36864399999999,38.501087999999996,-91.19606,38.600303
2912720,-92.52184199999999,37.525788,-92.29964199999999,37.724824
2912840,-93.03860999999999,39.205028999999996,-92.916263,39.31518
2913260,-91.75521499999999,37.420491,-91.517696,37.626452
2913440,-93.63736999999999,39.920477,-93.48294,40.133972
2914520,-92.201107,39.41361,-92.06609399999999,39.604138999999996
2915060,-91.85029,36.693909999999995,-91.658188,36.904236
2915180,-91.93964799999999,36.498601,-91.708246,36.699739
2915210,-91.852127,36.576687,-91.698847,36.742957
2915240,-94.222562,38.104217,-94.04989499999999,38.260256
2916230,-90.421793,38.084685,-90.24985799999999,38.217045
2916470,-89.64916199999999,37.078393,-89.494455,37.233056999999995
2916620,-94.11809,39.59717,-93.98262,39.690973
2916710,-93.211636,36.49791,-93.01436199999999,36.651572
2917000,-92.82722799999999,37.605126999999996,-92.68110899999999,37.814544999999995
2917910,-93.50688799999999,39.965164,-93.36170399999999,40.076091
2918330,-93.630853,38.241924999999995,-93.51565099999999,38.377317
2919200,-90.942504,38.204257999999996,-90.755601,38.366669
2919950,-92.43475199999999,37.302855,-92.25205799999999,37.474779999999996
2920340,-92.968121,36.497645,-92.767719,36.683468999999995
2920840,-93.30322799999999,39.16657,-93.074438,39.411805
2920880,-92.31061199999999,39.328192,-92.191465,39.458605
2921030,-94.207386,39.569798999999996,-94.06717599999999,39.65793
2921060,-94.34295499999999,39.187087999999996,-94.277428,39.274077
2921150,-92.664908,38.428806,-92.510188,38.553025999999996
2921180,-92.740731,38.475831,-92.613928,38.637688
2922110,-94.002147,39.612566,-93.86075199999999,39.735633
2923040,-91.57507299999999,37.357728,-91.312944,37.626608999999995
2923370,-92.76920899999999,36.579705,-92.568621,36.805707999999996
2923790,-89.779527,36.045897,-89.591605,36.190446
2924690,-93.359678,38.694719,-93.248706,38.795563
2925080,-92.03478799999999,37.598863,-91.805424,37.820569
2926040,-91.90133499999999,37.250820999999995,-91.646626,37.424484
2926190,-92.48433399999999,39.247679999999995,-92.30931799999999,39.393875
2926370,-92.113018,36.741828,-91.832312,36.860434
2926550,-91.1268,36.497712,-90.90383,36.64375
2926580,-91.122928,36.596531999999996,-90.831745,36.824309
2926940,-93.902982,37.892609,-93.717052,38.067851999999995
2927330,-93.100168,39.014247,-92.905391,39.164086999999995
2927450,-93.154786,39.120742,-92.891125,39.240846
2928080,-93.864925,38.459024,-93.676946,38.56295
2928200,-93.689262,36.562923999999995,-93.46308599999999,36.690342
2928770,-93.697429,40.206047999999996,-93.45612299999999,40.298589
2929670,-94.255337,38.70043,-94.12199199999999,38.820060999999995
2929730,-92.19942499999999,37.36105,-91.944266,37.531237
2929820,-90.62834199999999,37.998691,-90.47197899999999,38.120927
2929850,-92.40834,37.858309,-92.26621899999999,37.976965
2929910,-93.141342,36.653191,-92.96099799999999,36.813842
2931230,-90.973162,38.085363,-90.71267999999999,38.24068
2931890,-94.55436499999999,36.781594,-94.481723,36.882619999999996
3000002,-114.322055,47.962184,-114.110078,48.168361999999995
3000003,-112.710556,48.476768,-112.184581,48.998709
3000004,-112.658134,48.688804999999995,-112.558593,48.76934
3000005,-112.323443,46.414911,-111.602722,46.898267999999995
3000006,-106.27971,44.993268,-104.857911,45.788637
3000007,-106.13503,45.585892,-105.613284,45.788638
3000008,-106.631898,45.351394,-105.9576,45.876737
3000089,-105.491697,46.253222,-104.732666,46.612694999999995
3000090,-116.049153,47.9307,-115.608689,48.263996999999996
3000093,-111.273383,48.66813,-111.136548,48.755294
3000094,-114.104998,48.222584,-113.225833,48.660211999999994
3000096,-110.641737,48.306366,-110.041188,48.998992
3000098,-111.409097,48.132205,-110.610728,48.998788
3000932,-110.976616,45.752159,-110.281825,46.192817999999995
3001710,-109.809008,45.162169,-109.351962,45.609037
3001950,-105.038325,44.997605,-104.039694,45.470321
3001980,-111.454138,45.648607,-111.247833,45.801995999999995
3002010,-113.285186,45.998092,-112.596576,46.266858
3002070,-111.13743,45.569325,-111.073255,45.627700000000004
3002220,-114.24022,47.049501,-113.665384,47.290262999999996
3002300,-111.038267,45.173021,-110.444202,45.624953999999995
3002430,-113.16589,47.112196999999995,-111.909032,47.953917999999994
3002490,-112.30644699999999,47.195049,-112.131967,47.384819
3002550,-112.814298,46.481359,-112.410638,46.834233999999995
3002570,-109.110186,47.014049,-108.864002,47.167192
3002820,-112.598092,46.224934999999995,-112.225194,46.422923
3002850,-114.52428499999999,48.152833,-114.379155,48.225863999999994
3003000,-109.551758,47.766175,-109.07755399999999,48.452729999999995
3003290,-111.285435,45.685596,-110.976092,46.006364
3003420,-111.151989,46.818025999999996,-110.63626,47.598333
3003480,-111.408961,47.697658999999994,-111.155018,47.924458
3003600,-105.785588,45.000144999999996,-105.196871,45.2372
3003660,-107.02059,44.993815999999995,-106.263663,45.186267
3003760,-110.654337,47.702324,-109.532877,48.306796
3003800,-110.29288199999999,45.714662999999994,-109.589386,46.051452999999995
3003820,-114.132015,47.884285999999996,-113.795455,48.168549
3003870,-108.744884,45.71553,-108.42139,45.916891
3003990,-106.768676,45.177259,-106.234076,45.493970999999995
3004050,-109.538752,47.7199,-108.88514599999999,48.434872
3004200,-105.200652,47.362705,-104.512944,47.540631999999995
3004230,-108.598314,45.593143,-108.448453,45.762409
3004260,-113.949474,46.830999,-113.729466,47.008204
3004380,-112.588442,45.958268,-111.784185,46.424074
3004440,-110.367363,48.305811999999996,-109.869807,48.481576
3004560,-111.536815,45.525271,-110.78899200000001,45.902575
3004890,-109.082912,45.827529,-108.476603,46.210359
3005010,-104.932326,48.102976999999996,-104.603193,48.216916
3005130,-104.615083,47.688961,-104.164657,47.850660999999995
3005140,-114.06818,48.309649,-112.36503,48.998857
3005280,-112.686138,45.742584,-112.378063,46.185252
3005330,-112.952017,47.898663,-112.156262,48.07322
3005460,-108.679619,45.567237999999996,-108.529744,45.736194999999995
3005550,-112.047389,45.728499,-111.728427,46.083708
3005760,-111.21958,47.697685,-110.874252,47.877773999999995
3005850,-111.666482,47.517088,-111.419317,47.698173
3005880,-112.045868,46.913061,-111.264461,47.436102999999996
3005990,-114.164602,48.139348999999996,-113.943819,48.283775
3006030,-116.049132,48.515296,-115.131097,49.00092
3006112,-114.353085,47.355745999999996,-114.107461,47.499688
3006260,-109.505692,48.452436,-109.045785,49.000429999999994
3006320,-112.984734,47.526512,-111.902307,48.032692999999995
3006790,-106.430477,47.092838,-105.363412,48.064726
3006840,-112.242671,46.307978,-111.786188,46.569559999999996
3006870,-113.896525,46.658166,-113.479817,46.847032
3007030,-107.111381,46.845175999999995,-106.086404,47.531361
3007050,-106.93915,45.676299,-106.303131,46.051095
3007110,-114.739514,47.595504999999996,-112.878533,49.0011
3007190,-109.496972,45.464307999999996,-109.033499,45.888071
3007330,-112.207351,48.042868999999996,-111.665553,48.467994999999995
3007350,-110.228052,45.002333,-109.798483,45.172245
3007500,-111.175006,45.525258,-111.062802,45.612783
3007710,-114.177689,48.113704999999996,-114.062037,48.211180999999996
3007830,-105.23475,47.794723999999995,-104.27055,48.302659999999996
3007950,-105.472425,45.529202999999995,-104.939229,46.178221
3007980,-106.155164,46.304252,-105.546802,46.860822999999996
3008010,-105.883469,45.788314,-105.469598,46.178263
3008040,-106.191753,45.788475,-105.770134,46.360642
3008310,-109.573314,48.293436,-109.464304,48.567916
3008400,-105.406581,46.861380999999994,-104.826678,47.530152
3008470,-104.984646,46.860813,-104.305747,47.383069
3008670,-113.036831,46.165188,-112.489132,46.595036
3008700,-114.221966,48.254518,-114.04455,48.312903999999996
3008730,-109.746443,47.181066,-109.619356,47.32337
3008860,-110.213596,47.143189,-109.579373,47.734749
3008880,-114.145424,46.913624999999996,-113.979196,47.049501
3008910,-113.256647,44.826164,-112.166986,45.701150999999996
3009000,-113.085517,45.700055,-112.554188,45.937548
3009030,-114.520341,47.120717,-114.187062,47.519134
3009180,-113.87835799999999,46.492377,-113.038467,46.832198
3009330,-112.901078,48.131029,-112.318152,48.324098
3009510,-113.480893,48.309933,-112.96597,48.476459
3009560,-111.959189,46.569147,-111.494642,46.836583999999995
3009670,-104.98198,45.412541,-104.04102,46.136595
3009720,-108.902007,45.710994,-108.627622,45.827957
3009780,-112.53498,46.328863,-112.293205,46.656012
3009840,-108.628184,45.70445,-108.535216,45.757076999999995
3010080,-115.417074,48.225528999999995,-114.684773,49.000509
3010140,-112.179199,47.500146,-111.90183,47.741673999999996
3010210,-104.730527,47.790347,-104.041416,48.124559999999995
3010230,-114.278453,48.147016,-114.154085,48.269573
3010800,-109.812755,45.167338,-109.479574,45.480636999999994
3010820,-113.517534,45.51979,-112.73548,46.045432
3010920,-114.302681,48.206927,-114.218906,48.247625
3010950,-114.888731,48.226124999999996,-114.372566,48.660517999999996
3011160,-107.15358,46.004835,-106.495636,46.859604999999995
3011240,-111.159108,47.698344,-110.416997,48.219735
3011340,-115.005403,48.725851999999996,-114.612063,48.821171
3011420,-106.194712,48.003837,-105.804543,48.567032999999995
3011550,-105.08337,48.244633,-104.237567,48.476793
3011670,-105.606358,48.066023,-105.408273,48.563311
3011730,-111.840533,48.335601,-111.273333,48.885329
3011790,-111.351426,45.349256,-110.9175,45.648573
3011820,-111.046725,44.992174,-109.997646,45.277902999999995
3011990,-107.968626,47.075896,-107.573318,47.545454
3012060,-107.94155,46.851006999999996,-107.041223,47.364444
3012270,-110.788305,47.095867999999996,-110.253749,47.416971
3012350,-110.34696,48.798288,-110.226741,48.856454
3012510,-105.007685,46.860814999999995,-104.428224,47.202929999999995
3012570,-113.038875,46.359735,-112.863456,46.745644999999996
3012600,-112.33251,47.502320999999995,-112.135665,47.713201
3012900,-113.52275,44.65266,-112.937359,45.093218
3012960,-109.315899,46.749392,-108.608954,47.243345999999995
3013040,-111.526349,47.389361,-110.976171,47.698738
3013110,-111.923775,47.610633,-111.730817,47.756319
3013140,-109.952632,45.52245,-109.599197,45.835218
3013200,-113.467151,46.491538,-113.05736999999999,46.65763
3013280,-105.038315,45.092242999999996,-104.483465,45.617004
3013310,-108.25863,44.999904,-106.727537,46.04361
3013395,-108.960673,48.222483,-108.318912,48.999192
3013440,-110.282108,46.218965,-109.388536,46.75295
3013560,-109.919314,48.132495,-109.489526,49.000291999999995
3013800,-114.288506,48.236685,-114.219062,48.298283
3013860,-114.210386,46.861546999999995,-113.980384,46.997462999999996
3013890,-113.303381,46.713387,-112.791059,46.982037999999996
3014150,-110.468156,48.479957,-109.774747,48.999860999999996
3014340,-107.404806,47.960240999999996,-106.651334,49.000102999999996
3014820,-108.633672,45.842549,-108.425053,45.958413
3015060,-113.784264,45.088252999999995,-113.149987,45.51979
3015200,-109.191693,45.362553999999996,-108.698901,45.616662
3015340,-107.447089,46.859092,-106.660225,47.692882999999995
3015360,-109.966297,46.546821,-109.388677,46.790945
3015450,-114.396245,48.048708999999995,-114.253483,48.309387
3015510,-106.98014,47.445239,-106.260932,47.982859999999995
3015570,-114.881929,47.789859,-114.321592,48.153085
3015610,-109.668735,46.886677,-109.481335,47.117143
3015640,-105.935224,46.04662,-105.41887,46.65812
3015690,-111.40910099999999,47.874497999999996,-110.991904,48.133167
3015900,-114.49219,47.832052,-114.164082,47.962356
3015930,-113.970867,47.599990999999996,-113.59806,47.970405
3015990,-105.195011,47.529334999999996,-104.44348600000001,48.039018
3016050,-106.748979,45.374859,-106.327156,45.688635
3016110,-110.982741,45.524861,-110.79467,45.672723999999995
3016200,-108.924599,45.464071999999994,-108.539714,45.784264
3016490,-109.723144,46.751328,-109.095786,47.420356999999996
3016880,-110.795885,45.172129,-110.217793,45.818549999999995
3016950,-108.477941,45.654731,-108.34305,45.868566
3017010,-107.845148,45.000434,-107.018758,45.453258999999996
3017130,-114.146498,46.718613,-114.055275,46.808799
3017190,-114.053026,46.48589,-113.807622,46.617249
3017340,-106.065828,48.302861,-105.804436,48.566351999999995
3017370,-109.538163,45.164341,-109.249895,45.464436
3017460,-112.457498,44.782104,-111.83371700000001,45.348485
3017520,-110.876151,45.628204,-110.795112,45.717223999999995
3017610,-111.450102,45.786944,-111.159211,46.079659
3017700,-115.010678,47.872800999999995,-114.523854,48.227892
3018060,-110.29288199999999,45.172083,-109.931139,45.928632
3018210,-112.748507,45.624854,-112.485311,45.813766
3018240,-108.38313600000001,46.263582,-107.059541,46.859254
3018290,-110.292767,45.85705,-109.417158,46.22087
3018410,-105.997415,46.272819999999996,-105.722461,46.44047
3018570,-114.125422,46.660827999999995,-113.843136,47.049501
3018660,-109.09060000000001,45.72699,-108.775656,45.97428
3018750,-111.224971,45.648565,-111.144979,45.707235999999995
3018780,-112.075223,46.483458999999996,-111.85954699999999,46.569427
3018870,-109.83556899999999,46.693497,-109.388583,47.185694
3018960,-108.644992,45.460404999999994,-108.06970000000001,45.78431
3019310,-108.77267499999999,48.571948,-108.675423,48.652933999999995
3019530,-110.064583,45.172106,-109.711911,45.522479999999995
3019950,-113.466719,46.9671,-112.795808,47.600161
3019980,-114.843376,47.254182,-114.68721,47.414469999999994
3020040,-109.126856,45.583241,-108.843016,45.802999
3020170,-111.285725,45.916241,-110.783833,46.192879
3020240,-113.014811,47.984770999999995,-111.984125,48.133176
3020670,-110.597419,45.489577999999995,-110.469736,45.647251999999995
3020690,-107.821174,47.27408,-107.317267,47.652729
3020790,-108.432458,45.842089,-108.314619,45.900245
3020820,-115.129878,47.297937,-114.696033,47.875783999999996
3020880,-115.02013099999999,48.046382,-114.749458,48.226783
3021030,-113.260738,45.229383,-112.898635,45.522104999999996
3021060,-114.541583,47.601895999999996,-113.920909,47.962547
3021150,-112.40463199999999,48.130711999999995,-112.126754,48.221615
3021240,-105.452927,48.053565,-104.757523,48.563255
3021330,-113.936027,46.788081999999996,-113.456262,47.049026
3021480,-112.88121699999999,46.483939,-112.75305399999999,46.718629
3021510,-111.923538,47.610929,-111.408728,47.814026
3021720,-108.69962,45.217405,-108.07063600000001,45.518561
3021850,-112.941909,45.83224,-112.56801,46.135861999999996
3021870,-109.506604,45.727046,-108.922364,46.132371
3021960,-104.42034699999999,47.35346,-104.043189,47.761123
3022080,-109.798673,45.001795,-109.140315,45.362936
3022230,-109.733991,45.551379999999995,-109.296046,45.936276
3022290,-112.899633,45.345231,-112.466735,45.565754999999996
3022370,-105.363531,47.459649,-104.593628,47.940805
3022750,-110.020966,48.147158999999995,-109.617696,48.394821
3022790,-114.383453,47.433513999999995,-113.894902,47.649456
3023040,-109.010089,46.132742,-108.134302,46.751996999999996
3023370,-107.759396,48.115696,-107.179812,49.000116
3023520,-104.515293,47.318404,-104.252781,47.56287
3023730,-113.97982999999999,47.047385,-113.302758,47.425387
3023850,-109.679416,46.219373999999995,-109.402872,46.490367
3023900,-112.189137,48.219333999999996,-111.275251,48.653366
3023940,-108.676552,45.885746999999995,-108.171418,46.132951999999996
3024150,-112.300421,45.332104,-111.967765,45.553506999999996
