schoolid,lon,lat,population,compareMedian
120048000715,-81.6999449999999996,30.3768859999999989,478,above
120048000735,-81.5851530000000054,30.3013060000000003,611,below
120048000743,-81.6282060000000058,30.4391649999999991,643,below
120048000745,-81.7099699999999984,30.4009999999999998,464,above
120048000747,-81.597485000000006,30.2730759999999997,514,below
120048000751,-81.4185839999999956,30.362798999999999,438,below
120048000755,-81.5290389999999974,30.3374109999999995,576,below
120048002556,-81.7998960000000039,30.3003560000000007,1037,below
120048002739,-81.8027610000000038,30.1957990000000009,1056,above
120048002818,-81.6561739999999929,30.3516289999999991,591,above
120048004197,-81.4598139999999944,30.2550300000000014,484,below
120051000824,-87.2399309999999986,30.48264,3,below
120051003581,-87.2027010000000047,30.4290699999999994,591,below
120060000852,-84.3992049999999949,30.6231200000000001,423,above
120060000853,-84.5826249999999931,30.5916229999999985,101,above
120081002503,-82.5091110000000043,28.4791080000000001,726,below
120081003585,-82.4633330000000058,28.4903590000000015,748,below
120081005548,-82.5019300000000015,28.4957090000000015,890,below
120087000927,-82.4323409999999939,28.0300860000000007,401,above
120087000944,-82.4775790000000058,27.9576330000000013,254,above
120087000971,-82.4576710000000048,27.9665980000000012,316,above
120087000974,-82.1133370000000014,28.0129049999999999,386,above
120087001017,-82.4376900000000035,27.957529000000001,381,above
120087003376,-82.4300620000000066,27.9825410000000012,387,above
120087003382,-82.4527939999999973,27.9483290000000011,440,above
120087004086,-82.4385000000000048,27.979140000000001,333,above
120087004092,-82.4312450000000041,28.0719239999999992,323,above
120087004096,-82.492748000000006,27.9581839999999993,369,below
120087008061,-82.5190010000000029,27.9565599999999996,461,below
120087008200,-82.3859410000000025,28.0208499999999994,391,above
120093001053,-80.4249750000000034,27.6319750000000006,551,below
120093001054,-80.4036909999999949,27.5814799999999991,534,below
120093003866,-80.4662380000000042,27.7426279999999998,553,below
120105003074,-81.7571400000000068,28.5593789999999999,592,below
120105003594,-81.7258219999999938,28.7118709999999986,597,below
120108001136,-81.8881789999999938,26.6831010000000006,410,below
120108001148,-81.9256799999999998,26.5217470000000013,1174,below
120108001158,-81.8818760000000054,26.7079349999999991,548,below
120111001181,-84.306681999999995,30.459620000000001,524,above
120111001188,-84.3221599999999967,30.4760740000000006,559,above
120111001191,-84.2929390000000041,30.4805379999999992,491,above
120123001218,-82.5804660000000013,27.4912139999999994,432,above
120123001222,-82.5455529999999982,27.4953299999999992,471,above
120123001234,-82.5569959999999981,27.4302050000000008,679,above
